id,years,program,Y0_enrol,Y0_complete,Y0_grade,Y1_enrol,Y1_complete,Y1_grade,Y2_enrol,Y2_complete,Y2_grade,Y3_enrol,Y3_complete,Y3_grade,Y4_enrol,Y4_complete,Y4_grade,Class
131395111,three,management,low,low,C,low,low,C,high,low,C,high,low,E,low,low,E,fail
131395112,three,management,high,high,C,high,medium,C,high,low,C,high,low,B,high,low,C,ok
131395118,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395130,three,biology,medium,medium,B,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131395150,three,informatics,low,low,C,low,low,E,high,high,C,high,medium,C,high,low,C,ok
131395169,three,biology,medium,medium,C,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131395174,three,biology,high,low,B,medium,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
131395177,three,informatics,high,high,C,high,medium,C,high,medium,C,medium,medium,C,low,low,E,ok
131395195,three,informatics,low,low,B,high,medium,B,high,medium,B,high,low,E,high,low,E,ok
131395212,three,biology,high,medium,C,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131395222,three,informatics,medium,low,E,medium,low,C,low,low,E,low,low,E,low,low,E,fail
131395230,three,biology,medium,medium,B,high,medium,C,medium,medium,C,high,medium,C,low,low,E,ok
131395231,three,biology,medium,medium,C,high,high,C,high,high,C,high,medium,C,low,low,E,ok
131395236,three,biology,medium,medium,C,high,medium,C,high,high,C,high,medium,C,low,low,E,ok
131395255,three,management,medium,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395273,three,informatics,high,low,E,high,low,E,high,low,E,low,low,E,low,low,E,fail
131395296,three,management,high,low,B,high,medium,C,low,low,E,low,low,E,high,low,E,ok
131395302,three,informatics,medium,low,C,medium,medium,C,high,medium,C,high,medium,C,high,low,C,ok
131395317,three,informatics,high,low,E,high,low,E,low,low,E,low,low,E,low,low,E,fail
131395325,three,biology,medium,medium,B,high,high,C,high,medium,C,high,medium,C,low,low,E,ok
131395346,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395351,three,informatics,low,low,B,high,high,B,high,high,C,medium,medium,C,low,low,E,ok
131395362,three,informatics,low,low,C,high,high,C,high,medium,C,high,medium,C,medium,low,C,ok
131395363,three,management,medium,medium,C,high,high,C,high,medium,C,low,low,E,low,low,E,ok
131395364,three,informatics,high,low,E,medium,low,E,medium,low,E,medium,low,E,low,low,E,fail
131395373,three,biology,medium,medium,C,high,medium,C,high,high,C,high,medium,C,low,low,E,ok
131395380,three,management,high,low,E,high,low,C,low,low,E,low,low,E,low,low,E,fail
131395383,three,informatics,medium,low,C,high,medium,C,high,medium,C,medium,low,C,medium,low,C,ok
131395412,three,informatics,medium,medium,C,high,medium,C,high,medium,C,medium,medium,C,low,low,E,ok
131395413,three,informatics,medium,medium,C,high,high,C,high,medium,C,medium,medium,C,low,low,E,ok
131395424,three,informatics,high,high,B,high,high,C,high,low,C,high,low,E,high,low,C,ok
131395430,three,informatics,high,high,C,high,medium,C,high,medium,C,high,low,C,medium,low,C,ok
131395444,three,biology,high,medium,C,high,medium,C,high,high,C,high,medium,C,low,low,E,ok
131395463,three,informatics,low,low,C,high,high,C,high,medium,C,high,low,C,high,low,E,ok
131395470,three,informatics,low,low,C,medium,low,C,high,low,C,high,low,C,high,medium,C,ok
131395471,three,informatics,high,low,E,high,low,E,high,low,C,low,low,E,high,low,E,fail
131395472,three,management,low,low,E,medium,low,C,high,low,E,high,high,C,high,low,C,ok
131395490,three,informatics,high,low,E,medium,low,E,high,low,E,high,low,E,high,low,E,fail
131395497,three,biology,medium,medium,B,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131395525,three,management,high,low,C,medium,low,C,low,low,E,low,low,E,low,low,E,fail
131395528,three,biology,low,low,E,high,high,B,high,high,C,high,medium,C,low,low,E,ok
131395533,three,informatics,high,low,E,high,low,E,high,low,E,high,low,E,high,low,C,fail
131395546,three,management,high,low,E,high,low,E,low,low,E,low,low,E,low,low,E,fail
131395559,three,biology,medium,low,C,high,medium,B,high,high,C,high,medium,C,high,low,C,ok
131395579,three,informatics,low,low,C,medium,medium,C,high,high,C,high,medium,C,medium,low,C,ok
131395585,three,informatics,low,low,B,high,medium,C,high,medium,C,medium,medium,B,low,low,E,ok
131395591,three,biology,high,high,C,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131395604,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,low,C,medium,low,C,ok
131395606,three,informatics,high,high,C,high,medium,C,high,medium,C,medium,medium,C,low,low,E,ok
131395617,three,biology,medium,medium,C,high,medium,C,high,medium,C,high,medium,C,low,low,E,ok
131395619,three,informatics,high,high,C,high,medium,C,high,medium,C,medium,medium,C,low,low,E,ok
131395633,three,management,medium,low,E,medium,low,E,low,low,E,low,low,E,low,low,E,fail
131395636,three,informatics,high,high,C,high,medium,C,high,medium,C,medium,low,C,low,low,E,ok
131395639,three,informatics,medium,low,E,high,low,E,high,low,E,high,low,C,low,low,E,fail
131395646,three,informatics,low,low,C,high,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
131395666,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395685,three,informatics,low,low,C,high,high,C,high,medium,C,high,low,C,high,low,C,ok
131395689,three,informatics,high,low,B,high,low,E,high,low,C,high,low,C,high,low,C,fail
131395706,three,management,medium,low,E,medium,low,E,low,low,E,low,low,B,medium,low,E,fail
131395712,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395718,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395752,three,informatics,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395797,three,biology,medium,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395809,three,management,high,low,E,medium,low,C,high,low,E,low,low,E,low,low,E,fail
131395818,three,informatics,medium,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395823,three,informatics,high,medium,C,low,low,E,high,medium,C,high,low,C,high,low,C,ok
131395840,three,biology,high,low,E,high,low,B,low,low,E,low,low,E,low,low,E,fail
131395878,three,management,medium,low,E,high,low,C,high,low,C,low,low,E,low,low,E,fail
131395881,three,informatics,low,low,C,high,high,C,high,low,C,high,medium,C,medium,low,C,ok
131395882,three,management,high,low,E,high,low,E,high,low,C,high,low,C,high,low,B,fail
131395901,three,biology,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131395908,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,low,C,high,medium,C,ok
131395918,three,management,high,low,E,high,low,E,low,low,E,high,low,C,high,low,C,fail
131395943,three,informatics,low,low,C,high,medium,C,high,medium,C,high,medium,C,medium,medium,C,ok
131395977,three,informatics,high,medium,C,high,medium,C,high,medium,C,high,low,C,high,low,C,ok
131395984,three,informatics,medium,medium,C,high,medium,C,high,high,C,high,medium,C,high,low,E,ok
131395998,three,informatics,medium,medium,C,high,high,C,high,medium,C,high,medium,C,high,low,C,ok
131396009,three,informatics,low,low,C,high,medium,C,high,medium,B,high,medium,C,high,medium,C,ok
131396031,three,informatics,high,low,E,medium,low,E,high,low,C,high,low,C,high,low,B,fail
131396038,three,informatics,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396060,three,informatics,high,high,C,high,low,C,high,medium,C,high,medium,C,medium,low,C,ok
131396099,three,biology,low,low,B,high,medium,B,high,high,C,high,low,C,high,low,C,ok
131396109,three,biology,medium,medium,C,high,high,C,high,medium,C,high,low,C,high,low,C,ok
131396148,three,informatics,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396180,three,informatics,high,high,C,high,medium,C,high,low,C,high,low,C,high,low,C,ok
131396183,three,informatics,medium,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396225,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396239,three,informatics,low,low,B,high,medium,B,high,medium,C,high,high,B,medium,medium,C,ok
131396240,three,informatics,high,low,E,high,low,E,high,low,E,low,low,E,low,low,E,fail
131396262,three,biology,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396283,three,biology,high,low,E,high,low,E,high,low,C,high,low,C,low,low,E,fail
131396290,three,informatics,high,high,C,high,low,C,high,medium,C,high,medium,C,medium,medium,C,ok
131396291,three,informatics,high,medium,C,high,low,C,high,low,C,high,medium,C,high,low,C,ok
131396296,three,informatics,medium,medium,C,high,medium,C,high,high,C,high,medium,C,medium,low,C,ok
131396330,three,informatics,low,low,C,high,medium,C,high,low,A,high,medium,C,high,medium,C,ok
131396368,three,biology,high,high,C,high,medium,C,high,low,C,low,low,E,low,low,E,ok
131396375,three,informatics,high,medium,C,high,medium,C,high,medium,C,high,low,E,high,low,C,ok
131396394,three,informatics,low,low,C,high,medium,C,high,medium,C,high,medium,C,high,low,C,ok
131396452,three,informatics,high,high,C,high,medium,C,high,medium,C,high,low,C,medium,low,B,ok
131396492,three,informatics,medium,medium,B,high,medium,B,high,high,B,high,medium,C,medium,low,C,ok
131396495,three,biology,medium,medium,B,high,high,C,high,medium,C,high,medium,B,low,low,E,ok
131396515,three,informatics,high,high,C,high,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
131396518,three,informatics,high,high,C,high,medium,C,high,low,C,high,low,E,high,medium,C,ok
131396556,three,management,low,low,E,high,low,E,high,low,C,high,low,C,high,low,C,fail
131396558,three,informatics,low,low,E,high,high,B,high,medium,C,high,high,C,medium,medium,C,ok
131396593,three,informatics,medium,medium,B,high,medium,C,high,medium,C,high,medium,C,medium,medium,C,ok
131396602,three,informatics,low,low,C,high,high,C,high,medium,C,high,medium,C,high,low,C,ok
131396605,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396617,three,informatics,medium,low,E,high,low,E,low,low,E,low,low,E,low,low,E,fail
131396619,three,informatics,medium,low,E,medium,low,E,medium,low,E,low,low,E,low,low,E,fail
131396645,three,informatics,low,low,C,medium,low,C,high,medium,C,high,low,C,high,low,C,ok
131396646,three,informatics,high,high,C,high,medium,C,high,medium,C,high,low,C,medium,low,C,ok
131396649,three,management,high,low,E,high,low,E,high,low,C,low,low,E,low,low,E,fail
131396718,three,management,medium,low,E,medium,low,E,high,low,C,high,low,E,high,low,C,fail
131396727,three,management,low,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396787,three,biology,low,low,C,low,low,E,medium,low,C,low,low,E,low,low,E,ok
131396811,three,informatics,high,low,E,high,low,E,high,low,E,medium,low,C,high,low,C,fail
131396834,three,biology,medium,medium,B,high,low,C,high,high,C,high,medium,C,high,medium,C,ok
131396842,three,informatics,high,medium,C,high,high,C,high,medium,C,high,low,C,medium,low,C,ok
131396846,three,management,medium,medium,C,high,medium,C,high,medium,C,high,low,C,high,low,C,ok
131396850,three,informatics,medium,low,B,low,low,E,low,low,E,low,low,E,low,low,E,fail
131396869,three,management,high,low,E,high,low,E,high,low,C,high,low,C,low,low,E,fail
131396876,three,biology,low,low,C,low,low,C,low,low,E,low,low,C,low,low,C,fail
131396893,three,informatics,high,low,E,high,low,B,high,medium,C,high,low,C,high,low,C,fail
131396902,three,informatics,medium,medium,C,high,high,C,high,medium,C,high,low,C,high,low,C,ok
131396912,three,management,high,medium,B,high,medium,C,low,low,E,low,low,E,low,low,E,fail
131396916,three,informatics,high,medium,C,high,high,C,high,medium,C,high,medium,C,high,low,C,ok
131396948,three,management,medium,low,B,high,low,B,high,low,E,high,low,E,low,low,E,fail
131396976,three,management,medium,low,E,medium,low,E,low,low,E,low,low,E,low,low,E,fail
131397052,three,biology,low,low,E,high,high,C,high,high,C,high,medium,C,low,low,E,ok
131397067,three,informatics,high,low,C,high,low,C,high,medium,C,high,low,B,low,low,E,ok
131397078,three,informatics,medium,low,E,high,low,E,high,low,E,low,low,E,low,low,E,fail
131397090,three,management,high,low,E,high,low,E,high,low,C,high,low,C,low,low,E,fail
131397096,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
131397109,three,informatics,medium,medium,B,high,medium,B,high,high,C,high,high,C,high,medium,B,ok
131397120,three,informatics,low,low,C,high,medium,C,high,medium,C,high,high,C,high,medium,C,ok
131397121,three,biology,high,medium,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131397149,three,informatics,high,high,C,high,medium,C,high,medium,C,high,low,E,high,low,B,ok
131397161,three,informatics,low,low,B,high,high,B,high,medium,B,high,high,B,high,medium,C,ok
131397231,three,biology,low,low,C,medium,low,B,high,medium,C,high,medium,C,high,low,C,ok
131397267,three,informatics,low,low,B,high,high,C,high,medium,B,high,medium,C,high,low,C,ok
131397268,three,informatics,low,low,B,high,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
131397270,three,informatics,low,low,C,high,low,C,high,medium,C,high,medium,C,high,medium,C,ok
131397299,three,informatics,high,medium,C,high,medium,C,high,medium,C,high,low,C,high,low,C,ok
131397306,three,management,high,low,C,high,low,E,low,low,E,low,low,E,low,low,E,fail
131397307,three,informatics,low,low,B,high,medium,C,high,medium,C,high,medium,B,high,medium,C,ok
131397309,three,informatics,high,high,C,high,medium,C,high,low,C,high,low,C,high,low,C,ok
131397340,three,biology,low,low,C,low,low,C,low,low,E,medium,low,C,high,low,C,ok
131397349,three,informatics,low,low,A,high,high,C,high,high,C,high,medium,C,high,medium,C,ok
131397352,three,informatics,medium,medium,B,high,medium,C,high,medium,C,high,low,C,high,medium,C,ok
131397360,three,informatics,medium,medium,C,high,medium,C,high,low,C,high,medium,C,high,low,C,ok
131397387,three,informatics,low,low,C,high,medium,C,high,high,C,high,medium,C,high,medium,C,ok
131397424,three,informatics,high,medium,C,high,medium,C,high,medium,C,high,low,C,high,low,B,ok
131397431,three,informatics,medium,medium,B,high,medium,B,high,medium,C,high,medium,C,high,low,C,ok
131397441,three,biology,low,low,B,high,high,C,high,medium,B,high,medium,C,high,medium,C,ok
131397444,three,management,high,low,E,low,low,E,high,low,C,high,medium,C,low,low,E,fail
131397460,three,informatics,high,low,E,high,low,C,low,low,E,low,low,E,low,low,E,fail
131397468,three,informatics,low,low,C,high,medium,C,high,medium,C,high,medium,C,high,low,C,ok
131397474,three,informatics,low,low,E,high,high,C,high,medium,C,high,medium,C,high,medium,C,ok
131397491,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,low,C,high,low,C,ok
131397511,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,medium,C,high,low,C,ok
131397522,three,informatics,medium,medium,C,high,medium,C,high,medium,C,high,low,C,high,medium,C,ok
131397531,three,informatics,medium,medium,C,medium,low,C,high,medium,C,high,low,C,high,low,C,ok
131397571,three,informatics,low,low,E,high,high,B,high,medium,C,high,high,B,high,medium,C,ok
131397700,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131397701,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131397705,three,management,high,low,C,high,low,C,low,low,E,low,low,E,low,low,E,fail
131397715,three,informatics,high,medium,C,high,medium,C,high,medium,C,high,medium,C,high,low,C,ok
131397814,three,informatics,medium,low,E,high,low,E,low,low,E,low,low,E,low,low,E,fail
131397841,three,informatics,high,high,C,high,medium,C,high,low,C,high,low,C,high,low,C,ok
131397857,three,management,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131397871,three,informatics,high,low,E,high,low,E,high,low,C,low,low,E,low,low,E,fail
131397908,three,informatics,high,medium,C,high,high,C,medium,low,C,high,low,C,high,low,C,ok
131397911,three,informatics,high,low,C,high,low,E,high,low,C,high,low,C,low,low,E,fail
131397934,three,management,medium,low,E,medium,low,C,medium,low,C,low,low,E,low,low,E,fail
131397936,three,informatics,low,low,C,high,medium,C,high,medium,C,high,medium,C,high,low,C,ok
131397992,three,management,medium,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131398088,three,informatics,high,low,C,low,low,E,low,low,E,low,low,E,low,low,E,fail
131398105,three,informatics,low,low,B,high,high,C,high,medium,C,high,low,C,high,medium,C,ok
131398122,three,management,high,low,E,low,low,E,low,low,E,low,low,E,low,low,E,fail
131398195,three,informatics,low,low,B,high,medium,C,high,medium,C,high,low,C,high,low,C,ok
131398208,three,informatics,high,low,B,low,low,E,medium,low,C,medium,low,C,high,low,C,ok
131398231,three,informatics,low,low,C,medium,low,C,high,low,C,high,medium,C,high,medium,C,ok
131398233,three,informatics,low,low,E,medium,low,B,low,low,E,low,low,E,low,low,E,fail
131398314,three,informatics,low,low,E,high,medium,C,high,medium,C,high,medium,C,high,medium,C,ok
